ID_Venda;Data_Venda;Produto;Categoria;Quantidade;Preco_Unitario;Desconto;Cliente;Cidade;Estado;Forma_Pagamento;Valor_Total
2244;2023-07-28;Mouse;Acessórios;2;1687.81;0.29;Johnathan Hall;Lake Nicholas;Michigan;Pix;2396.69
2245;2024-08-08;Mouse;Eletrônicos;10;3208.99;0.29;Angela Lee MD;East Renee;New Hampshire;Cartão de Débito;22783.83
2246;2024-01-03;Smartphone;Eletrônicos;4;2464.99;0.2;Christina Stephens;New Bonnie;Kentucky;Boleto;7887.97
2247;2024-07-31;Headset;Acessórios;10;3205.33;0.11;Linda Walton;Emmamouth;Oregon;Boleto;28527.44
2248;2024-11-24;Headset;Eletrônicos;6;1707.78;0.12;Lauren Valdez;New Gabrielaport;Mississippi;Cartão de Débito;9017.08
2249;2024-05-26;Notebook;Eletrônicos;8;3616.71;0.25;Rachel White;Lake Larry;Washington;Boleto;21700.26
2250;2024-07-12;Monitor;Eletrônicos;1;4959.86;0.16;Stacey Patel;New Robertshire;Connecticut;Cartão de Crédito;4166.28
2251;2023-02-27;Tablet;Eletrônicos;3;2517.43;0.03;Angela Schwartz;New Amandahaven;Idaho;Cartão de Débito;7325.72
2252;2024-05-16;Mouse;Eletrônicos;3;3527.06;0.09;Deborah Walker;New Garyland;Alaska;Cartão de Débito;9628.87
2253;2023-08-22;Mouse;Acessórios;7;3644.2;0.23;Gabrielle Hebert;West Williamtown;Wyoming;Boleto;19642.24
2254;2024-01-21;Mouse;Acessórios;4;3736.17;0.08;William Hall;East Brianland;North Dakota;Cartão de Débito;13749.11
2255;2023-12-03;Teclado;Acessórios;4;288.17;0.18;Katherine Barnes;West Emilyhaven;Arkansas;Pix;945.2
2256;2023-05-18;Monitor;Acessórios;1;975.83;0.23;Lee Norton;Port Linda;New Hampshire;Cartão de Crédito;751.39
2257;2024-08-24;Mouse;Eletrônicos;2;2057.78;0.1;Stanley Nelson;North Ryanbury;North Carolina;Cartão de Crédito;3704.0
2258;2024-03-15;Monitor;Acessórios;7;2786.7;0.09;Jennifer Garrison;Port Natashafort;New Hampshire;Pix;17751.28
2259;2023-10-16;Notebook;Acessórios;10;4247.89;0.06;Christopher Anderson;Tranfurt;Pennsylvania;Cartão de Débito;39930.17
2260;2024-01-12;Headset;Eletrônicos;6;1029.99;0.22;Mrs. Amber Bailey MD;Port Samantha;Montana;Cartão de Débito;4820.35
2261;2024-07-13;Smartphone;Acessórios;3;1451.29;0.27;Matthew Bailey;South Karenchester;Wyoming;Cartão de Crédito;3178.33
2262;2023-02-28;Teclado;Acessórios;4;1261.61;0.05;Danielle Strong;Kevinstad;Colorado;Pix;4794.12
2263;2023-06-06;Smartphone;Eletrônicos;2;663.42;0.24;Billy Silva;Maldonadoville;South Carolina;Cartão de Débito;1008.4
2264;2023-09-09;Mouse;Eletrônicos;5;2644.72;0.3;Travis Dixon;Bradleyland;Hawaii;Boleto;9256.52
2265;2023-02-20;Smartphone;Eletrônicos;1;1702.58;0.05;Samantha Cruz;Port David;Nevada;Boleto;1617.45
2266;2024-06-12;Tablet;Eletrônicos;8;2004.27;0.01;Zachary Smith;Kingbury;Virginia;Cartão de Crédito;15873.82
2267;2024-08-04;Headset;Eletrônicos;10;3560.09;0.16;William Lynch;Blankenshiptown;Kentucky;Boleto;29904.76
2268;2022-12-07;Mouse;Eletrônicos;5;267.21;0.2;Elizabeth Faulkner;East Thomas;Iowa;Cartão de Débito;1068.84
2269;2024-09-26;Headset;Acessórios;6;3124.12;0.21;Samantha Mcintosh;New Michelechester;Kansas;Pix;14808.33
2270;2024-06-01;Smartphone;Eletrônicos;3;147.98;0.14;Rebecca Castro;Lake Patricia;Idaho;Pix;381.79
2271;2023-01-02;Monitor;Eletrônicos;5;3484.59;0.11;Crystal Frey;Oconnellberg;West Virginia;Boleto;15506.43
2272;2023-07-21;Smartphone;Eletrônicos;1;1949.28;0.05;Laura Gomez;Peterstad;Alabama;Cartão de Débito;1851.82
2273;2023-09-18;Tablet;Eletrônicos;3;4743.11;0.03;Robert Castro;South Latashamouth;Washington;Boleto;13802.45
2274;2023-08-05;Mouse;Eletrônicos;5;2106.52;0.11;Carrie Jackson;East Timothy;Colorado;Cartão de Crédito;9374.01
2275;2024-05-06;Mouse;Acessórios;3;207.43;0.17;Raymond Dunn;Murphytown;Idaho;Pix;516.5
2276;2024-04-14;Headset;Acessórios;9;1579.34;0.14;Jennifer Hobbs;Georgebury;New Mexico;Cartão de Débito;12224.09
2277;2023-09-08;Teclado;Eletrônicos;8;2376.77;0.28;Charles Haley;Matthewshaven;West Virginia;Pix;13690.2
2278;2024-09-24;Tablet;Acessórios;4;4057.38;0.12;Lucas Gray;Villaview;Indiana;Boleto;14281.98
2279;2023-12-05;Teclado;Eletrônicos;6;1481.15;0.05;Tamara Howard;Catherineview;Oklahoma;Cartão de Crédito;8442.56
2280;2023-01-09;Teclado;Eletrônicos;8;3242.89;0.19;Tamara Hayes;North Thomas;Texas;Boleto;21013.93
2281;2024-11-26;Smartphone;Eletrônicos;10;429.31;0.26;Tyler Smith;North Antonio;Pennsylvania;Cartão de Crédito;3176.89
2282;2024-11-05;Notebook;Acessórios;9;2402.03;0.26;Katie Jones;Dylanberg;Kansas;Pix;15997.52
2283;2023-04-21;Teclado;Acessórios;3;807.08;0.01;Suzanne Sexton;Greenville;Kentucky;Pix;2397.03
2284;2024-06-01;Notebook;Eletrônicos;2;2617.77;0.13;Michael Ellis;Knightview;Alabama;Cartão de Débito;4554.92
2285;2024-05-01;Smartphone;Acessórios;1;494.0;0.15;Luke Simmons;Courtneyville;Pennsylvania;Boleto;419.9
2286;2024-01-19;Monitor;Eletrônicos;5;4020.12;0.11;Jesse Jenkins;Sandrafort;Illinois;Boleto;17889.53
2287;2023-08-11;Smartphone;Acessórios;6;537.18;0.26;William Morrison;South Julie;West Virginia;Boleto;2385.08
2288;2023-05-08;Teclado;Eletrônicos;9;2688.23;0.09;Craig Mckee;South Kevinberg;Rhode Island;Cartão de Débito;22016.6
2289;2022-12-07;Tablet;Eletrônicos;1;4952.85;0.22;Michelle Baker;Owenland;Missouri;Cartão de Débito;3863.22
2290;2024-10-21;Tablet;Acessórios;4;471.77;0.08;Roberta Walsh;North Amy;Ohio;Cartão de Crédito;1736.11
2291;2023-03-16;Tablet;Acessórios;1;3159.85;0.28;Shannon Townsend;Port Wesley;Rhode Island;Cartão de Crédito;2275.09
2292;2024-02-28;Tablet;Eletrônicos;6;2002.43;0.1;Maria Johnson;Priceside;Ohio;Cartão de Crédito;10813.12
2293;2024-02-02;Mouse;Eletrônicos;4;142.25;0.09;Alison Weiss;Gilesmouth;Minnesota;Cartão de Débito;517.79
2294;2023-03-24;Mouse;Eletrônicos;7;3783.13;0.24;Jasmine Odonnell;Taylormouth;West Virginia;Cartão de Débito;20126.25
2295;2023-07-20;Tablet;Eletrônicos;6;1668.25;0.22;Manuel Martinez;Pettyview;Missouri;Boleto;7807.41
2296;2024-09-19;Headset;Eletrônicos;2;1512.51;0.03;William Dodson;East Lisa;Maryland;Cartão de Débito;2934.27
2297;2023-09-25;Mouse;Acessórios;7;2993.44;0.08;Edgar Morrow;Millerside;Florida;Cartão de Débito;19277.75
2298;2023-12-18;Mouse;Eletrônicos;7;2950.04;0.12;Whitney Morrison;Josephburgh;Missouri;Pix;18172.25
2299;2024-11-05;Mouse;Eletrônicos;4;260.62;0.14;Autumn Perry;West Brentton;Washington;Cartão de Débito;896.53
2300;2024-01-24;Teclado;Eletrônicos;8;3606.63;0.16;Roberta Scott;East Jonathanville;Oklahoma;Boleto;24236.55
2301;2023-12-27;Monitor;Acessórios;6;689.35;0.17;Lisa Fuller;Ashleymouth;Hawaii;Cartão de Débito;3432.96
2302;2022-12-01;Smartphone;Acessórios;2;4694.31;0.29;Joseph Martinez;Tapiahaven;Wisconsin;Pix;6665.92
2303;2023-06-13;Mouse;Eletrônicos;4;1402.08;0.09;Collin Robinson;Port Tylerside;Massachusetts;Pix;5103.57
2304;2023-08-31;Notebook;Eletrônicos;3;2795.92;0.18;Melissa Ramirez;South Susanstad;Hawaii;Cartão de Débito;6877.96
2305;2022-12-16;Tablet;Eletrônicos;5;3598.73;0.23;Janice Wheeler;North Elizabethchester;Arizona;Pix;13855.11
2306;2023-04-28;Smartphone;Acessórios;3;890.47;0.25;Fernando Jimenez;East Teresa;Washington;Cartão de Débito;2003.56
2307;2023-10-22;Tablet;Acessórios;7;3604.63;0.09;Candace Potter;North Alexander;Hawaii;Cartão de Débito;22961.49
2308;2023-08-27;Notebook;Eletrônicos;3;3924.12;0.05;Maria Warren;Bryantborough;Connecticut;Boleto;11183.74
2309;2023-12-30;Notebook;Eletrônicos;1;1909.32;0.15;Kimberly Castaneda;Erinstad;Oregon;Cartão de Crédito;1622.92
2310;2024-06-26;Monitor;Acessórios;8;914.5;0.15;Douglas Wright;North James;West Virginia;Cartão de Crédito;6218.6
2311;2024-04-11;Smartphone;Eletrônicos;10;1334.72;0.07;Kayla Oneill;Kellytown;Rhode Island;Boleto;12412.9
2312;2023-12-22;Smartphone;Acessórios;2;2290.7;0.17;Scott Fernandez;Jasonmouth;Arizona;Cartão de Débito;3802.56
2313;2023-06-06;Notebook;Eletrônicos;4;2344.31;0.16;Gerald Fuller;Lake Maria;West Virginia;Cartão de Crédito;7876.88
2314;2024-02-24;Mouse;Eletrônicos;8;123.71;0.06;Amanda Dillon;Lake Amanda;New Mexico;Boleto;930.3
2315;2023-09-26;Tablet;Eletrônicos;6;1319.02;0.24;James Dyer;Huynhside;Rhode Island;Boleto;6014.73
2316;2023-02-20;Teclado;Acessórios;7;3725.33;0.29;Daniel Obrien;Lake Ashleyport;Illinois;Cartão de Crédito;18514.89
2317;2024-08-04;Notebook;Eletrônicos;7;802.23;0.16;David Miller;Annshire;Massachusetts;Pix;4717.11
2318;2023-01-26;Notebook;Acessórios;10;2448.91;0.11;Charlene Clayton;Port Amanda;Nebraska;Pix;21795.3
2319;2024-02-08;Mouse;Acessórios;2;3170.53;0.04;Chad Dillon;Dakotaberg;Delaware;Pix;6087.42
2320;2024-05-16;Monitor;Eletrônicos;5;1194.27;0.18;Glenn Miller;Davisville;Wisconsin;Cartão de Crédito;4896.51
2321;2024-08-22;Notebook;Eletrônicos;10;4807.93;0.1;Kelly Lane;Port Adam;Oregon;Boleto;43271.37
2322;2024-11-02;Teclado;Acessórios;4;716.52;0.18;Valerie Carpenter;North Tylerstad;Florida;Pix;2350.19
2323;2023-01-30;Smartphone;Acessórios;5;1908.09;0.06;Dorothy Fritz;Kevinstad;Hawaii;Cartão de Débito;8968.02
2324;2024-10-23;Teclado;Eletrônicos;9;855.96;0.18;Michael Fuentes;Port Alyssa;Indiana;Boleto;6316.98
2325;2023-09-05;Headset;Eletrônicos;3;2011.48;0.15;Pam Flowers;East Maureen;Michigan;Boleto;5129.27
2326;2023-03-19;Teclado;Acessórios;1;1506.22;0.3;Joel Simon;Andrewtown;Alabama;Cartão de Débito;1054.35
2327;2024-02-10;Mouse;Eletrônicos;9;3202.32;0.1;David Holmes;New Andrewtown;California;Cartão de Crédito;25938.79
2328;2022-11-29;Mouse;Acessórios;7;3585.07;0.28;Holly Campbell;Wongton;Iowa;Cartão de Crédito;18068.75
2329;2023-03-16;Mouse;Eletrônicos;3;4570.64;0.09;Michael Santana;West Tammie;Rhode Island;Boleto;12477.85
2330;2024-06-12;Notebook;Acessórios;5;1882.87;0.2;Donna Moore MD;Austinton;Arkansas;Boleto;7531.48
2331;2023-11-22;Headset;Eletrônicos;8;1238.07;0.22;Kimberly Torres;Lake Tina;Hawaii;Cartão de Crédito;7725.56
2332;2023-12-01;Notebook;Acessórios;8;4115.08;0.06;Justin Colon;East Christopher;Virginia;Cartão de Crédito;30945.4
2333;2023-01-05;Mouse;Acessórios;6;3789.55;0.12;Christine Brown;Coleborough;Texas;Boleto;20008.82
2334;2023-07-04;Monitor;Eletrônicos;4;2702.06;0.21;Melanie Abbott;Bellstad;Massachusetts;Cartão de Débito;8538.51
2335;2024-08-26;Notebook;Acessórios;4;2545.02;0.05;Gary Cox;North Jennifer;Georgia;Cartão de Crédito;9671.08
2336;2022-12-16;Mouse;Eletrônicos;2;2620.47;0.01;Thomas Carter;West Jessicaburgh;Indiana;Pix;5188.53
2337;2024-10-24;Tablet;Acessórios;8;616.28;0.01;Tyler Moon;Brittanyshire;South Dakota;Boleto;4880.94
2338;2023-08-20;Tablet;Eletrônicos;2;1612.74;0.15;Maria Flowers;Ruthmouth;Virginia;Cartão de Crédito;2741.66
2339;2023-11-04;Headset;Eletrônicos;7;179.17;0.06;Tonya Howard;Kylechester;New Hampshire;Pix;1178.94
2340;2024-04-07;Mouse;Acessórios;10;2408.85;0.11;Christina Hopkins;West Sean;Maryland;Pix;21438.76
2341;2023-12-14;Mouse;Acessórios;7;1641.64;0.14;Leslie Gonzalez;Port Katiemouth;Louisiana;Pix;9882.67
2342;2023-03-26;Headset;Acessórios;4;3082.32;0.2;Julian Simpson;Port Ricky;Vermont;Cartão de Crédito;9863.42
2343;2023-02-09;Teclado;Acessórios;1;4129.17;0.22;Karen Martinez;East Nicoleville;Kentucky;Boleto;3220.75
2344;2022-12-25;Mouse;Eletrônicos;9;1884.2;0.13;Joshua Garcia;Lake Sandramouth;Louisiana;Boleto;14753.29
2345;2023-01-18;Tablet;Eletrônicos;4;2688.12;0.25;Scott Paul;South Daniel;Wisconsin;Cartão de Crédito;8064.36
2346;2023-06-06;Teclado;Eletrônicos;9;3394.5;0.08;William Cruz;North Jesusmouth;Ohio;Pix;28106.46
2347;2023-06-05;Monitor;Eletrônicos;1;3519.97;0.15;Amber Thompson;Lopezchester;Alabama;Pix;2991.97
2348;2024-04-14;Teclado;Eletrônicos;5;455.08;0.1;Ricky Rice;Moorefurt;Nebraska;Cartão de Débito;2047.86
2349;2023-08-26;Notebook;Eletrônicos;4;2115.18;0.2;Tyler Romero;Arnoldborough;New York;Cartão de Débito;6768.58
2350;2023-08-31;Teclado;Eletrônicos;3;4310.25;0.02;Todd Smith;South Nicholasville;Oregon;Boleto;12672.14
2351;2023-10-20;Headset;Acessórios;10;3192.37;0.02;Alexander Fox;New Gregoryshire;South Dakota;Pix;31285.23
2352;2023-04-07;Notebook;Eletrônicos;5;334.14;0.07;Rebecca Curtis;Jennastad;Maryland;Cartão de Crédito;1553.75
2353;2023-11-03;Monitor;Eletrônicos;4;1519.71;0.18;Alexander Fisher;East John;Illinois;Cartão de Débito;4984.65
2354;2023-05-20;Teclado;Eletrônicos;5;811.8;0.11;Kimberly Schwartz;South Daniel;Oklahoma;Cartão de Crédito;3612.51
2355;2023-05-25;Notebook;Eletrônicos;10;4575.48;0.12;Christina Torres;Lake Hannah;Oklahoma;Cartão de Débito;40264.22
2356;2023-01-30;Notebook;Eletrônicos;9;581.42;0.16;Keith Gray;East Lydiaborough;Maryland;Cartão de Crédito;4395.54
2357;2023-03-04;Monitor;Eletrônicos;1;1801.89;0.18;Breanna Jensen;East John;Hawaii;Cartão de Crédito;1477.55
2358;2022-11-29;Smartphone;Acessórios;8;506.38;0.08;Robert Phillips;New Richardport;New Hampshire;Pix;3726.96
2359;2024-03-10;Teclado;Eletrônicos;7;2023.62;0.12;Kristi Padilla;Lake Cole;South Dakota;Cartão de Crédito;12465.5
2360;2023-01-25;Tablet;Acessórios;5;3733.24;0.22;Joseph Vaughn;Williamsmouth;Illinois;Cartão de Crédito;14559.64
2361;2023-08-15;Notebook;Acessórios;10;2475.18;0.26;Joanne Bennett;Port Karenmouth;Texas;Cartão de Crédito;18316.33
2362;2023-02-24;Headset;Eletrônicos;6;3070.12;0.11;Gabriel Freeman;North Larry;New Jersey;Cartão de Crédito;16394.44
2363;2024-01-17;Monitor;Acessórios;4;2681.11;0.05;Caleb Cooley;Christophermouth;Michigan;Cartão de Débito;10188.22
2364;2024-08-15;Smartphone;Eletrônicos;7;1965.12;0.2;Michelle Berry;West Tiffanymouth;Louisiana;Cartão de Crédito;11004.67
2365;2024-08-20;Tablet;Eletrônicos;9;2916.0;0.13;Kevin Mclaughlin;Lake Patricia;Nevada;Cartão de Débito;22832.28
2366;2023-10-23;Smartphone;Eletrônicos;1;1011.58;0.02;Eric Duncan;Allisonborough;North Carolina;Pix;991.35
2367;2024-05-18;Teclado;Acessórios;5;4940.34;0.19;Cody Allen;North Michaelbury;Kansas;Cartão de Débito;20008.38
2368;2024-11-23;Smartphone;Acessórios;9;1733.74;0.28;Mr. Michael Turner III;North Barbaraburgh;Georgia;Pix;11234.64
2369;2023-11-13;Smartphone;Eletrônicos;2;4169.58;0.03;Mr. Bruce Jennings;Jonestown;Iowa;Cartão de Crédito;8088.99
2370;2023-11-29;Monitor;Eletrônicos;4;2390.33;0.12;Michael Martinez;Lake Elizabeth;Indiana;Cartão de Débito;8413.96
2371;2023-08-30;Headset;Acessórios;4;835.14;0.0;Mary Walker;North Josephburgh;Mississippi;Cartão de Crédito;3340.56
2372;2024-06-09;Mouse;Eletrônicos;3;918.58;0.19;Kristi Ellis;Stewartfurt;Hawaii;Cartão de Crédito;2232.15
2373;2023-03-31;Notebook;Eletrônicos;10;4559.38;0.2;Joe Yoder;Bestside;New Jersey;Pix;36475.04
2374;2024-08-17;Headset;Eletrônicos;5;1629.07;0.16;Eric Austin;Hudsonfurt;Florida;Cartão de Crédito;6842.09
2375;2024-05-14;Teclado;Acessórios;10;4271.8;0.19;Julia Nichols;Dianemouth;Maryland;Pix;34601.58
2376;2024-04-01;Smartphone;Eletrônicos;7;2283.94;0.0;Christopher Walton;Coxtown;Illinois;Cartão de Débito;15987.58
2377;2023-12-26;Tablet;Eletrônicos;8;4638.84;0.12;Andrew Martinez;Jenniferborough;New Hampshire;Cartão de Débito;32657.43
2378;2024-02-05;Tablet;Acessórios;6;3168.45;0.07;Sherry Garza;Josemouth;Illinois;Cartão de Débito;17679.95
2379;2023-06-13;Mouse;Acessórios;1;2478.93;0.25;Sandy Fernandez;North Stephanie;Virginia;Cartão de Débito;1859.2
2380;2023-06-27;Tablet;Eletrônicos;5;4353.0;0.21;Julie Moran;Harriston;Connecticut;Cartão de Crédito;17194.35
2381;2023-01-30;Teclado;Eletrônicos;9;2863.3;0.02;Donna Brown;Caroltown;Wyoming;Boleto;25254.31
2382;2024-05-09;Smartphone;Acessórios;1;1976.14;0.19;Lauren Paul;Rodneyberg;Nevada;Boleto;1600.67
2383;2023-11-04;Smartphone;Acessórios;5;2491.46;0.2;Brian Perkins;Davidfort;Maine;Pix;9965.84
2384;2024-05-15;Monitor;Acessórios;5;1572.21;0.15;Robyn Allen;Powersmouth;Alaska;Cartão de Crédito;6681.89
2385;2023-01-05;Tablet;Eletrônicos;5;462.22;0.03;David Delgado;Patrickburgh;Arkansas;Cartão de Crédito;2241.77
2386;2024-08-13;Mouse;Eletrônicos;5;3095.19;0.15;Alexander Miller;West Tiffany;Washington;Boleto;13154.56
2387;2023-07-22;Smartphone;Eletrônicos;1;3845.69;0.17;Katrina Russo;South Theresa;California;Cartão de Crédito;3191.92
2388;2024-05-13;Headset;Eletrônicos;4;2337.32;0.06;Julie Martinez;Michellehaven;West Virginia;Cartão de Crédito;8788.32
2389;2023-08-29;Headset;Eletrônicos;3;1044.0;0.21;Courtney Rivera;North John;Illinois;Boleto;2474.28
2390;2024-10-18;Monitor;Acessórios;3;1137.47;0.06;Andrew Hansen;South Ryanhaven;Tennessee;Cartão de Débito;3207.67
2391;2024-01-29;Headset;Eletrônicos;5;4737.64;0.03;Edward Cooke;Connieborough;Maryland;Pix;22977.55
2392;2022-11-29;Tablet;Acessórios;10;1558.06;0.03;Brenda Norton;East Andrewville;South Dakota;Boleto;15113.18
2393;2023-10-01;Mouse;Eletrônicos;4;1261.08;0.18;Christine Schmitt;Masonville;Nevada;Boleto;4136.34
2394;2024-11-04;Tablet;Acessórios;7;3680.0;0.22;Kyle Harvey;Gilbertburgh;Maine;Boleto;20092.8
2395;2023-01-30;Smartphone;Acessórios;7;4598.7;0.18;Douglas Pineda;Lake Robert;Wisconsin;Cartão de Crédito;26396.54
2396;2024-10-10;Headset;Acessórios;1;305.26;0.29;Timothy Norris;Paulton;Oklahoma;Cartão de Débito;216.73
2397;2024-09-14;Teclado;Acessórios;3;3929.93;0.07;Michael Leach;North Timothyhaven;New Mexico;Pix;10964.5
2398;2023-11-13;Mouse;Acessórios;7;60.03;0.0;Laura Humphrey;West Wesley;Minnesota;Boleto;420.21
2399;2024-05-27;Smartphone;Eletrônicos;1;713.91;0.03;Christopher Nixon;Lake Andrea;New Mexico;Pix;692.49
2400;2024-03-22;Notebook;Eletrônicos;4;3686.88;0.01;Leslie Duncan;Williamville;New Mexico;Pix;14600.04
2401;2023-05-01;Notebook;Acessórios;3;3633.06;0.27;Ashley Aguilar;Barbarafort;Vermont;Cartão de Crédito;7956.4
2402;2023-07-12;Notebook;Eletrônicos;7;3866.44;0.2;Larry Thompson;Vargasfort;Wyoming;Cartão de Crédito;21652.06
2403;2023-04-16;Notebook;Eletrônicos;1;856.16;0.09;Mr. Donald Pennington;Amyshire;Wisconsin;Pix;779.11
2404;2024-01-25;Mouse;Acessórios;5;1945.21;0.21;Patricia Brown;New Michael;Wyoming;Pix;7683.58
2405;2024-03-21;Tablet;Acessórios;9;2812.5;0.05;Alexander Turner;Cooperchester;Rhode Island;Cartão de Crédito;24046.88
2406;2023-12-03;Tablet;Acessórios;1;3676.43;0.05;Heather Simon DVM;Susanmouth;Iowa;Boleto;3492.61
2407;2024-08-26;Mouse;Acessórios;3;3004.51;0.21;Sarah Johnson;New Alyssaberg;Illinois;Boleto;7120.69
2408;2024-04-17;Monitor;Eletrônicos;8;4737.15;0.24;Lisa Morales;Stephaniehaven;Arizona;Boleto;28801.87
2409;2024-03-21;Teclado;Eletrônicos;10;2361.56;0.17;Gregory Morgan;South Amyview;Nevada;Cartão de Débito;19600.95
2410;2023-07-11;Smartphone;Acessórios;1;4492.59;0.29;Penny Rodriguez;Cassandrahaven;Wyoming;Cartão de Crédito;3189.74
2411;2023-08-27;Smartphone;Acessórios;1;1290.66;0.24;Cindy Ramos;Harrellville;New Mexico;Pix;980.9
2412;2023-05-27;Smartphone;Acessórios;8;1716.89;0.09;Jeffrey Campbell;Janetton;North Dakota;Pix;12498.96
2413;2024-08-16;Headset;Acessórios;9;2695.33;0.06;Matthew King;South Jimmy;Oregon;Boleto;22802.49
2414;2023-09-26;Smartphone;Eletrônicos;9;73.54;0.29;Sandra Mason;New Margaretfort;Georgia;Pix;469.92
2415;2024-07-17;Headset;Acessórios;1;332.69;0.3;James Norton;North Tyler;Arkansas;Boleto;232.88
2416;2022-12-05;Tablet;Eletrônicos;5;1703.68;0.02;Erin Dillon;Wardshire;South Carolina;Cartão de Débito;8348.03
2417;2024-05-06;Mouse;Acessórios;8;3615.23;0.17;Benjamin Smith;Holtbury;Arkansas;Boleto;24005.13
2418;2023-09-26;Mouse;Eletrônicos;10;2089.51;0.21;Rebecca Acevedo;Wattsmouth;Maryland;Pix;16507.13
2419;2024-05-04;Notebook;Eletrônicos;8;2518.61;0.0;Richard Russell;South Angela;South Carolina;Cartão de Débito;20148.88
2420;2024-01-17;Mouse;Acessórios;5;468.44;0.29;Cassidy Long;East Jonathanfurt;Louisiana;Pix;1662.96
2421;2024-09-09;Headset;Acessórios;10;2081.13;0.29;Jessica Phillips;Jenniferburgh;Wisconsin;Cartão de Débito;14776.02
2422;2024-05-30;Mouse;Eletrônicos;9;2363.3;0.06;Michael King;New Michael;Connecticut;Pix;19993.52
2423;2024-04-17;Tablet;Eletrônicos;10;1841.18;0.27;Louis Robinson;Patriciatown;Nebraska;Cartão de Crédito;13440.61
2424;2023-06-21;Tablet;Acessórios;4;3744.85;0.28;Patricia Cook;Weaverton;New Mexico;Cartão de Crédito;10785.17
2425;2023-01-14;Headset;Eletrônicos;6;3286.54;0.17;Todd Johnson;East Mark;Nevada;Boleto;16366.97
2426;2022-12-14;Mouse;Eletrônicos;10;2187.13;0.11;Diane Reynolds DVM;South Todd;Georgia;Pix;19465.46
2427;2024-03-27;Smartphone;Acessórios;3;2137.2;0.05;Steven Mcconnell;Lake Lauriestad;South Dakota;Cartão de Crédito;6091.02
2428;2024-11-09;Smartphone;Acessórios;9;3546.96;0.13;Brandon Weber;Port Taramouth;Alabama;Cartão de Crédito;27772.7
2429;2024-02-06;Monitor;Acessórios;10;2972.95;0.25;Courtney Meadows;South Adrian;Montana;Cartão de Crédito;22297.12
2430;2024-08-24;Headset;Eletrônicos;5;2950.04;0.22;Ashley Gilbert;North Adrienne;Florida;Cartão de Débito;11505.16
2431;2024-07-17;Notebook;Acessórios;3;4896.61;0.14;Leslie Burke;Mooreport;Texas;Cartão de Crédito;12633.25
2432;2023-05-02;Mouse;Eletrônicos;10;459.19;0.1;Maria Grant;South Natasha;New Jersey;Pix;4132.71
2433;2024-01-31;Tablet;Acessórios;3;1991.15;0.12;Cody Webb;Alyssashire;Hawaii;Cartão de Crédito;5256.64
2434;2023-08-12;Smartphone;Eletrônicos;7;423.96;0.21;Brianna Cooper;Shermanmouth;Vermont;Boleto;2344.5
2435;2024-05-31;Teclado;Acessórios;5;3027.31;0.09;Desiree Burgess;East Barbara;New Hampshire;Pix;13774.26
2436;2023-05-15;Monitor;Eletrônicos;10;3440.06;0.03;Rebecca Wells;Reedburgh;Utah;Cartão de Débito;33368.58
2437;2023-04-25;Teclado;Acessórios;8;3649.79;0.16;Wendy Bell;Jenniferside;New Jersey;Cartão de Crédito;24526.59
2438;2024-11-02;Headset;Acessórios;3;4432.69;0.26;Douglas Ingram;Jonesbury;Mississippi;Boleto;9840.57
2439;2024-02-16;Teclado;Eletrônicos;8;1027.62;0.26;Kimberly White;Josephport;Montana;Cartão de Crédito;6083.51
2440;2023-02-23;Monitor;Eletrônicos;8;2688.09;0.12;Shannon Hayes;East Jean;Alabama;Boleto;18924.15
2441;2023-02-03;Mouse;Eletrônicos;7;4176.25;0.17;Thomas Anderson;Josefort;Louisiana;Pix;24264.01
2442;2023-04-27;Notebook;Eletrônicos;4;4271.04;0.05;Catherine Mathis;East Valerie;Wisconsin;Cartão de Débito;16229.95
2443;2024-01-10;Notebook;Acessórios;6;891.01;0.3;Francisco Johnson;Joanborough;West Virginia;Boleto;3742.24
2444;2024-03-18;Headset;Acessórios;4;4133.81;0.15;Heather Long;Burchhaven;Tennessee;Pix;14054.95
2445;2024-09-25;Mouse;Acessórios;8;3209.23;0.05;Neil Hansen;Gonzalezberg;Vermont;Boleto;24390.15
2446;2023-04-21;Teclado;Acessórios;9;2447.25;0.26;Rachel Buck;Zacharyhaven;Virginia;Cartão de Crédito;16298.68
2447;2023-08-21;Monitor;Acessórios;8;4422.92;0.06;Katrina Dunn;Melissamouth;Kentucky;Cartão de Débito;33260.36
2448;2023-07-28;Smartphone;Eletrônicos;2;1694.94;0.12;Mary Michael;Lloydton;Wisconsin;Cartão de Crédito;2983.09
2449;2024-04-01;Notebook;Acessórios;10;4959.26;0.11;Thomas Martinez;Lopezchester;Iowa;Pix;44137.41
2450;2023-04-21;Tablet;Eletrônicos;7;632.27;0.22;William Meadows;West Austinview;Maryland;Pix;3452.19
2451;2024-08-31;Notebook;Acessórios;8;762.28;0.18;Timothy Smith;New Michael;North Dakota;Cartão de Débito;5000.56
2452;2023-07-31;Monitor;Eletrônicos;6;2531.19;0.23;Dylan Simon;West Coltonhaven;Mississippi;Cartão de Crédito;11694.1
2453;2024-04-28;Notebook;Eletrônicos;5;1869.16;0.07;Stephanie Roth;West Jenniferhaven;Oregon;Cartão de Crédito;8691.59
2454;2024-06-22;Notebook;Eletrônicos;6;1549.35;0.24;Cynthia Peterson;New Amandaville;Kentucky;Boleto;7065.04
